id,questionId,topicId
7503,2584,1
7504,2584,11
7505,2584,19
7506,2584,69
7507,2584,7
7508,2536,64
7509,2536,1
7510,2546,44
7511,2546,37
7512,2546,1
7513,2538,1
7514,2538,62
7515,2538,29
7516,2538,5
7517,2538,46
7518,2539,29
7519,2539,1
7520,2539,62
7521,2593,64
7522,2593,37
7523,2547,64
7524,2547,1
7525,2547,31
7526,2550,64
7527,2550,1
7528,2550,70
7529,2548,15
7530,2548,1
7531,2548,31
7532,2549,1
7533,2549,62
7534,2549,63
7535,2549,32
7536,2549,5
7537,2549,43
7538,2542,37
7539,2542,1
7540,2543,1
7541,2543,62
7542,2543,32
7543,2543,64
7544,2543,31
7545,2544,29
7546,2544,37
7547,2545,1
7548,2545,11
7549,2545,19
7550,2545,69
7551,2545,7
7552,2489,29
7553,2489,1
7554,2489,62
7555,2551,71
7556,2551,59
7557,2551,1
7558,2552,60
7559,2552,1
7560,2552,31
7561,2553,71
7562,2553,59
7563,2553,32
7564,2553,1
7565,2554,62
7566,2554,1
7567,2554,23
7568,2607,44
7569,2607,37
7570,2607,1
7571,2607,23
7572,2561,71
7573,2561,62
7574,2561,1
7575,2561,31
7576,2562,23
7577,2564,1
7578,2564,11
7579,2564,19
7580,2564,69
7581,2564,28
7582,2563,24
7583,2563,5
7584,2563,64
7585,2556,37
7586,2557,44
7587,2557,37
7588,2557,1
7589,2558,11
7590,2558,69
7591,2558,7
7592,2559,71
7593,2559,29
7594,2559,64
7595,2559,23
7596,2612,58
7597,2612,32
7598,2612,28
7599,2612,1
7600,2613,18
7601,2566,62
7602,2566,1
7603,2566,31
7604,2567,1
7605,2567,5
7606,2567,6
7607,2567,19
7608,2567,69
7609,2567,7
7610,2568,11
7611,2568,19
7612,2568,69
7613,2568,28
7614,2569,46
7615,2569,64
7616,2569,23
7617,2623,19
7618,2623,69
7619,2623,28
7620,2623,70
7621,2622,18
7622,2575,27
7623,2575,37
7624,2606,38
7625,2606,59
7626,2606,1
7627,2576,46
7628,2576,64
7629,2577,64
7630,2577,23
7631,2571,46
7632,2571,37
7633,2572,71
7634,2572,29
7635,2572,64
7636,2573,63
7637,2573,52
7638,2573,43
7639,2573,36
7640,2574,46
7641,2574,1
7642,2574,31
7643,2629,46
7644,2629,64
7645,2629,37
7646,2629,31
7647,2580,64
7648,2581,71
7649,2581,62
7650,2581,1
7651,2581,31
7652,2582,11
7653,2582,19
7654,2582,28
7655,2582,72
7656,2583,11
7657,2583,19
7658,2583,28
7659,2583,72
7660,2637,18
7661,2638,37
7662,2638,1
7663,2638,23
7664,2589,64
7665,2589,1
7666,2590,1
7667,2590,62
7668,2590,29
7669,2590,32
7670,2590,28
7671,2591,29
7672,2591,5
7673,2591,1
7674,2592,15
7675,2592,29
7676,2592,1
7677,2592,31
7678,2585,1
7679,2585,62
7680,2585,59
7681,2585,32
7682,2585,38
7683,2586,1
7684,2586,62
7685,2586,5
7686,2586,31
7687,2586,23
7688,2587,59
7689,2587,20
7690,2587,1
7691,2587,31
7692,2588,1
7693,2588,62
7694,2588,71
7695,2588,11
7696,2588,32
7697,2588,38
7698,2588,72
7699,2643,18
7700,2644,10
7701,2644,1
7702,2644,8
7703,2644,37
7704,2644,46
7705,2594,1
7706,2594,8
7707,2594,64
7708,2594,31
7709,2594,15
7710,2595,44
7711,2595,59
7712,2595,37
7713,2596,28
7714,2596,31
7715,2597,69
7716,2597,1
7717,2597,7
7718,2653,38
7719,2653,1
7720,2653,23
7721,2602,71
7722,2602,1
7723,2603,1
7724,2603,62
7725,2603,32
7726,2603,64
7727,2603,31
7728,2628,44
7729,2628,5
7730,2628,37
7731,2605,13
7732,2605,37
7733,2605,64
7734,2605,31
7735,2605,15
7736,2598,64
7737,2598,1
7738,2599,60
7739,2599,64
7740,2599,31
7741,2600,29
7742,2600,5
7743,2600,1
7744,2600,62
7745,2601,1
7746,2601,23
7747,2658,45
7748,2658,1
7749,2658,21
7750,2658,4
7751,2658,5
7752,2658,40
7753,2658,56
7754,2608,37
7755,2609,44
7756,2609,37
7757,2609,1
7758,2609,31
7759,2511,29
7760,2511,64
7761,2511,23
7762,2610,44
7763,2610,37
7764,2667,60
7765,2667,1
7766,2667,37
7767,2667,63
7768,2667,31
7769,2619,37
7770,2620,17
7771,2620,20
7772,2620,31
7773,2620,48
7774,2620,15
7775,2621,37
7776,2621,8
7777,2621,1
7778,2618,46
7779,2618,60
7780,2618,1
7781,2618,29
7782,2618,5
7783,2618,48
7784,2614,5
7785,2614,1
7786,2614,15
7787,2616,32
7788,2616,29
7789,2616,1
7790,2615,15
7791,2615,64
7792,2615,31
7793,2642,59
7794,2642,32
7795,2642,1
7796,2672,23
7797,2617,59
7798,2617,48
7799,2617,1
7800,2624,37
7801,2624,1
7802,2625,38
7803,2625,46
7804,2625,1
7805,2626,60
7806,2626,1
7807,2626,31
7808,2627,19
7809,2627,69
7810,2627,1
7811,2627,23
7812,2683,13
7813,2683,37
7814,2683,64
7815,2683,31
7816,2683,15
7817,2634,71
7818,2634,5
7819,2634,1
7820,2634,31
7821,2604,37
7822,2604,29
7823,2604,1
7824,2636,32
7825,2636,29
7826,2636,1
7827,2636,62
7828,2635,44
7829,2635,37
7830,2630,37
7831,2631,38
7832,2631,1
7833,2631,62
7834,2632,8
7835,2632,64
7836,2633,23
7837,2633,15
7838,2633,1
7839,2633,31
7840,2693,29
7841,2693,1
7842,2693,62
7843,2679,59
7844,2679,37
7845,2679,1
7846,2679,31
7847,2680,52
7848,2680,37
7849,2681,32
7850,2681,29
7851,2681,1
7852,2681,62
7853,2682,1
7854,2682,4
7855,2682,24
7856,2682,46
7857,2682,23
7858,2639,59
7859,2639,1
7860,2640,1
7861,2640,62
7862,2640,29
7863,2640,5
7864,2640,31
7865,2673,60
7866,2673,5
7867,2673,1
7868,2641,1
7869,2641,11
7870,2641,19
7871,2641,38
7872,2641,23
7873,2702,29
7874,2702,5
7875,2702,1
7876,2702,62
7877,2692,59
7878,2692,32
7879,2692,1
7880,2691,46
7881,2691,64
7882,2691,1
7883,2690,29
7884,2690,5
7885,2690,1
7886,2690,23
7887,2689,61
7888,2689,29
7889,2689,1
7890,2689,31
7891,2698,71
7892,2698,59
7893,2698,1
7894,2699,71
7895,2699,5
7896,2699,1
7897,2699,62
7898,2700,64
7899,2700,8
7900,2700,1
7901,2700,31
7902,2701,71
7903,2701,5
7904,2701,64
7905,2704,29
7906,2704,37
7907,2706,29
7908,2706,1
7909,2706,62
7910,2705,10
7911,2705,8
7912,2705,1
7913,2703,56
7914,2703,1
7915,2707,71
7916,2707,1
7917,2707,31
7918,2710,8
7919,2710,29
7920,2710,23
7921,2709,1
7922,2709,8
7923,2709,37
7924,2709,9
7925,2709,23
7926,2708,1
7927,2708,29
7928,2708,64
7929,2708,38
7930,2708,72
7931,2708,23
7932,2714,46
7933,2714,1
7934,2713,37
7935,2713,64
7936,2713,1
7937,2712,1
7938,2712,62
7939,2712,71
7940,2712,29
7941,2712,5
7942,2711,58
7943,2711,1
7944,2711,11
7945,2711,32
7946,2711,38
7947,2711,28
7948,2650,29
7949,2650,37
7950,2650,62
7951,2649,37
7952,2651,1
7953,2651,62
7954,2652,1
7955,2652,31
7956,2652,19
7957,2652,69
7958,2652,23
7959,2645,59
7960,2645,37
7961,2646,11
7962,2646,69
7963,2646,7
7964,2646,62
7965,2647,44
7966,2647,37
7967,2647,1
7968,2647,31
7969,2648,1
7970,2648,23
7971,2654,64
7972,2654,1
7973,2654,15
7974,2655,46
7975,2655,29
7976,2655,1
7977,2655,62
7978,2656,46
7979,2656,8
7980,2656,1
7981,2656,31
7982,2657,1
7983,2657,62
7984,2657,29
7985,2657,63
7986,2657,5
7987,2688,1
7988,2688,62
7989,2688,20
7990,2688,64
7991,2688,31
7992,2663,29
7993,2663,37
7994,2664,71
7995,2664,29
7996,2664,1
7997,2664,62
7998,2695,1
7999,2695,62
8000,2695,59
8001,2695,32
8002,2695,31
8003,2665,5
8004,2665,1
8005,2659,8
8006,2662,1
8007,2662,59
8008,2662,11
8009,2662,19
8010,2662,38
8011,2696,2
8012,2696,1
8013,2696,62
8014,2696,13
8015,2696,37
8016,2696,31
8017,2696,23
8018,2661,37
8019,2661,29
8020,2661,1
8021,2661,31
8022,2674,32
8023,2674,29
8024,2674,1
8025,2715,29
8026,2715,37
8027,2716,44
8028,2716,1
8029,2716,29
8030,2716,37
8031,2716,5
8032,2718,46
8033,2718,5
8034,2718,1
8035,2718,62
8036,2717,69
8037,2717,68
8038,2717,28
8039,2717,1
8040,2666,71
8041,2666,5
8042,2666,1
8043,2666,62
8044,2668,24
8045,2668,1
8046,2668,31
8047,2669,64
8048,2669,23
8049,2669,1
8050,2669,31
8051,2670,44
8052,2670,1
8053,2670,62
8054,2670,29
8055,2670,37
8056,2671,11
8057,2671,28
8058,2723,64
8059,2724,1
8060,2724,31
8061,2725,32
8062,2725,29
8063,2725,1
8064,2725,62
8065,2726,45
8066,2726,1
8067,2726,11
8068,2726,31
8069,2726,72
8070,2719,27
8071,2719,45
8072,2719,1
8073,2719,62
8074,2719,21
8075,2719,37
8076,2722,38
8077,2722,37
8078,2722,44
8079,2722,1
8080,2721,46
8081,2721,1
8082,2721,31
8083,2720,1
8084,2720,62
8085,2720,29
8086,2720,5
8087,2720,23
8088,2697,1
8089,2697,63
8090,2697,11
8091,2697,32
8092,2697,38
8093,2697,43
8094,2697,72
8095,2697,23
8096,2738,1
8097,2738,62
8098,2738,37
8099,2738,23
8100,2738,13
8101,2675,38
8102,2675,1
8103,2676,46
8104,2676,1
8105,2677,11
8106,2677,31
8107,2677,19
8108,2677,69
8109,2677,7
8110,2678,58
8111,2678,32
8112,2678,28
8113,2678,20
8114,2737,38
8115,2737,1
8116,2694,1
8117,2736,63
8118,2736,29
8119,2736,64
8120,2736,23
8121,2739,1
8122,2739,19
8123,2739,69
8124,2739,28
8125,2739,23
8126,2540,37
8127,2540,1
8128,2748,37
8129,2752,37
8130,2751,60
8131,2751,1
8132,2751,31
8133,2753,44
8134,2753,37
8135,2753,1
8136,2815,1
8137,2815,62
8138,2767,29
8139,2767,1
8140,2766,8
8141,2766,1
8142,2766,31
8143,2764,1
8144,2764,11
8145,2764,19
8146,2764,38
8147,2764,72
8148,2765,45
8149,2765,1
8150,2765,62
8151,2765,29
8152,2765,4
8153,2765,5
8154,2765,56
8155,2684,59
8156,2684,1
8157,2685,38
8158,2685,1
8159,2685,31
8160,2686,58
8161,2686,32
8162,2686,28
8163,2686,1
8164,2687,29
8165,2687,64
8166,2823,38
8167,2823,2
8168,2823,1
8169,2829,18
8170,2830,18
8171,2777,1
8172,2777,31
8173,2778,20
8174,2778,31
8175,2779,1
8176,2780,1
8177,2780,29
8178,2780,23
8179,2780,69
8180,2780,7
8181,2835,71
8182,2835,36
8183,2727,64
8184,2727,1
8185,2728,1
8186,2728,62
8187,2728,59
8188,2728,32
8189,2728,38
8190,2730,46
8191,2730,8
8192,2730,29
8193,2730,1
8194,2784,1
8195,2784,62
8196,2784,37
8197,2784,46
8198,2784,23
8199,2791,59
8200,2791,1
8201,2791,31
8202,2792,8
8203,2792,1
8204,2794,38
8205,2794,1
8206,2794,23
8207,2793,11
8208,2793,19
8209,2793,28
8210,2793,72
8211,2840,18
8212,2841,18
8213,2842,18
8214,2843,19
8215,2843,69
8216,2843,7
8217,2800,63
8218,2800,59
8219,2800,64
8220,2816,71
8221,2816,29
8222,2816,64
8223,2802,2
8224,2802,37
8225,2803,58
8226,2803,32
8227,2803,28
8228,2853,18
8229,2729,5
8230,2729,1
8231,2756,29
8232,2756,1
8233,2756,62
8234,2755,1
8235,2755,70
8236,2755,64
8237,2755,31
8238,2755,23
8239,2754,2
8240,2754,1
8241,2754,62
8242,2754,8
8243,2754,29
8244,2754,24
8245,2754,23
8246,2827,44
8247,2827,37
8248,2827,72
8249,2827,1
8250,2819,64
8251,2801,38
8252,2801,1
8253,2801,31
8254,2817,29
8255,2817,64
8256,2817,23
8257,2818,45
8258,2818,1
8259,2818,62
8260,2818,5
8261,2818,39
8262,2818,31
8263,2818,38
8264,2818,23
8265,2865,58
8266,2865,32
8267,2865,28
8268,2825,64
8269,2825,31
8270,2785,59
8271,2785,1
8272,2838,1
8273,2838,31
8274,2757,64
8275,2757,37
8276,2757,23
8277,2874,18
8278,2875,1
8279,2875,33
8280,2824,37
8281,2824,31
8282,2786,60
8283,2786,64
8284,2787,46
8285,2787,10
8286,2787,1
8287,2787,62
8288,2826,38
8289,2826,8
8290,2826,1
8291,2826,31
8292,2836,1
8293,2836,62
8294,2828,29
8295,2828,64
8296,2810,24
8297,2810,1
8298,2839,1
8299,2839,62
8300,2839,63
8301,2839,4
8302,2839,5
8303,2839,56
8304,2839,43
8305,2880,58
8306,2880,32
8307,2880,28
8308,2880,1
8309,2885,18
8310,2857,59
8311,2857,37
8312,2845,1
8313,2845,62
8314,2848,9
8315,2848,8
8316,2848,1
8317,2848,23
8318,2808,1
8319,2808,23
8320,2890,60
8321,2890,64
8322,2890,31
8323,2847,59
8324,2847,64
8325,2847,1
8326,2847,31
8327,2850,10
8328,2850,29
8329,2850,37
8330,2850,23
8331,2854,64
8332,2854,1
8333,2854,23
8334,2833,62
8335,2833,60
8336,2833,1
8337,2833,31
8338,2831,44
8339,2831,1
8340,2831,37
8341,2831,31
8342,2831,15
8343,2837,8
8344,2837,24
8345,2837,10
8346,2867,37
8347,2867,1
8348,2867,23
8349,2846,63
8350,2846,59
8351,2846,1
8352,2846,62
8353,2852,18
8354,2866,60
8355,2866,1
8356,2873,44
8357,2873,37
8358,2873,24
8359,2873,1
8360,2868,45
8361,2868,60
8362,2868,1
8363,2868,42
8364,2868,32
8365,2868,48
8366,2849,24
8367,2849,1
8368,2849,31
8369,2918,63
8370,2918,19
8371,2918,69
8372,2918,7
8373,2870,24
8374,2870,1
8375,2834,59
8376,2834,62
8377,2834,1
8378,2834,31
8379,2883,2
8380,2883,23
8381,2883,64
8382,2883,31
8383,2889,24
8384,2889,1
8385,2889,31
8386,2812,37
8387,2855,1
8388,2855,23
8389,2869,1
8390,2869,23
8391,2878,46
8392,2878,1
8393,2944,11
8394,2944,19
8395,2944,69
8396,2944,7
8397,2844,24
8398,2844,1
8399,2891,60
8400,2891,5
8401,2891,1
8402,2891,62
8403,2888,62
8404,2888,1
8405,2888,31
8406,2884,64
8407,2884,60
8408,2884,1
8409,2884,31
8410,2995,15
8411,2995,72
8412,2995,33
8413,3002,18
8414,2892,62
8415,2892,1
8416,2892,31
8417,2887,64
8418,2887,62
8419,2893,1
8420,2893,23
8421,2882,23
8422,2881,64
8423,2881,1
8424,2872,29
8425,2872,1
8426,2919,1
8427,2919,62
8428,2919,29
8429,2919,37
8430,2919,5
8431,2905,8
8432,2905,9
8433,2905,19
8434,2905,69
8435,2905,23
8436,3016,19
8437,3016,69
8438,3016,21
8439,3016,7
8440,2876,1
8441,2856,60
8442,2856,1
8443,2856,31
8444,2877,24
8445,2877,29
8446,2877,64
8447,2921,64
8448,2921,23
8449,3030,64
8450,3030,8
8451,3030,37
8452,2955,37
8453,2903,44
8454,2903,36
8455,2903,37
8456,2920,1
8457,2920,31
8458,2952,62
8459,2952,1
8460,2952,23
8461,2886,59
8462,2886,64
8463,2916,29
8464,2916,1
8465,2916,23
8466,2914,1
8467,2914,11
8468,2914,32
8469,2914,5
8470,2914,38
8471,2914,72
8472,2894,1
8473,2894,62
8474,2894,29
8475,2894,63
8476,2894,32
8477,2894,31
8478,3043,11
8479,3043,38
8480,3043,1
8481,2902,1
8482,2902,31
8483,2871,63
8484,2871,36
8485,2871,37
8486,3000,45
8487,3000,5
8488,3000,1
8489,3001,44
8490,3001,1
8491,3001,62
8492,3001,29
8493,3001,37
8494,3001,63
8495,3001,43
8496,3077,46
8497,3077,5
8498,3077,1
8499,3077,62
8500,2917,71
8501,2917,5
8502,2917,1
8503,2917,62
8504,3018,71
8505,3018,64
8506,2904,5
8507,2904,1
8508,2904,23
8509,3017,37
8510,3017,23
8511,2977,64
8512,2977,1
8513,2811,29
8514,2811,37
8515,2979,1
8516,2979,62
8517,2979,5
8518,2979,31
8519,2979,23
8520,2832,60
8521,2832,5
8522,2832,1
8523,2832,31
8524,3088,63
8525,3088,43
8526,3088,1
8527,3019,64
8528,3019,15
8529,3026,29
8530,3026,37
8531,3025,8
8532,3025,29
8533,3025,1
8534,3032,8
8535,3032,1
8536,3032,23
8537,3097,18
8538,3101,1
8539,3101,62
8540,3101,71
8541,3101,5
8542,3101,46
8543,2999,64
8544,2978,62
8545,2978,64
8546,2978,31
8547,2954,60
8548,2954,1
8549,2954,31
8550,3057,29
8551,3057,37
8552,3057,64
8553,3057,31
8554,3057,13
8555,2998,24
8556,2998,37
8557,3046,64
8558,3046,24
8559,3046,29
8560,3046,37
8561,2915,46
8562,2915,1
8563,2915,31
8564,3079,66
8565,3079,69
8566,3079,28
8567,3079,1
8568,3111,29
8569,3111,37
8570,3034,46
8571,3034,1
8572,3034,31
8573,3056,37
8574,3092,11
8575,3092,38
8576,3092,1
8577,3092,23
8578,3024,65
8579,3024,64
8580,3024,37
8581,3024,23
8582,3148,1
8583,3148,11
8584,3148,31
8585,3148,19
8586,3148,38
8587,3148,72
8588,3155,18
8589,3156,18
8590,3045,1
8591,3081,1
8592,3081,71
8593,3081,29
8594,3081,5
8595,3081,31
8596,3081,15
8597,2953,8
8598,2953,1
8599,2953,31
8600,3105,11
8601,3105,19
8602,3105,28
8603,3105,23
8604,3093,8
8605,3093,1
8606,3104,24
8607,3104,1
8608,3104,62
8609,3095,5
8610,3095,1
8611,3047,44
8612,3047,37
8613,3047,1
8614,3158,63
8615,3158,43
8616,3158,1
8617,3158,62
8618,3055,64
8619,3055,29
8620,3055,37
8621,3114,63
8622,3114,43
8623,3114,1
8624,3113,63
8625,3113,43
8626,3113,1
8627,3112,44
8628,3112,37
8629,3112,19
8630,3112,69
8631,3112,23
8632,3173,1
8633,3173,71
8634,3173,29
8635,3173,37
8636,3173,26
8637,3173,64
8638,3044,8
8639,3044,1
8640,3044,31
8641,3094,15
8642,3094,29
8643,3094,1
8644,3094,31
8645,3080,8
8646,3080,29
8647,3080,1
8648,3058,19
8649,3058,69
8650,3154,1
8651,3152,1
8652,3141,46
8653,3141,60
8654,3141,1
8655,3141,31
8656,3140,28
8657,3140,39
8658,3140,23
8659,3177,29
8660,3177,1
8661,3177,23
8662,3160,18
8663,3172,37
8664,3151,29
8665,3151,1
8666,3151,62
8667,3033,64
8668,3033,23
8669,3153,8
8670,3153,29
8671,3153,1
8672,3153,31
8673,3182,1
8674,3182,31
8675,3164,59
8676,3164,1
8677,3143,64
8678,3143,29
8679,3143,1
8680,3143,23
8681,3142,64
8682,3142,1
8683,3142,23
8684,3091,23
8685,3091,60
8686,3091,1
8687,3091,31
8688,3165,71
8689,3165,1
8690,3150,60
8691,3150,64
8692,3170,71
8693,3170,1
8694,3031,38
8695,3031,46
8696,3031,1
8697,3187,56
8698,3187,4
8699,3187,1
8700,3176,1
8701,3186,1
8702,3166,29
8703,3166,1
8704,3166,31
8705,2879,71
8706,2879,64
8707,2879,23
8708,3198,13
8709,3198,37
8710,3198,23
8711,3163,1
8712,3163,31
8713,3174,64
8714,3106,1
8715,3106,23
8716,3139,56
8717,3139,4
8718,3139,1
8719,3139,23
8720,3183,8
8721,3183,1
8722,3171,29
8723,3171,1
8724,3178,1
8725,3178,23
8726,3179,1
8727,3179,8
8728,3179,39
8729,3179,19
8730,3179,69
8731,3179,23
8732,3204,56
8733,3204,4
8734,3204,1
8735,3205,18
8736,3188,38
8737,3188,1
8738,3189,28
8739,3191,19
8740,3191,69
8741,3191,23
8742,3184,1
8743,3184,4
8744,3184,5
8745,3184,56
8746,3184,23
8747,3216,37
8748,3216,13
8749,3199,24
8750,3199,37
8751,3199,13
8752,3201,24
8753,3201,37
8754,3201,13
8755,3200,13
8756,3200,37
8757,3200,23
8758,3107,1
8759,3107,62
8760,3107,29
8761,3107,32
8762,3107,38
8763,3193,60
8764,3193,1
8765,3193,70
8766,3193,8
8767,3193,31
8768,3202,62
8769,3202,64
8770,3202,1
8771,3202,31
8772,3190,24
8773,3190,1
8774,3197,60
8775,3197,1
8776,3197,70
8777,3197,8
8778,3197,31
8779,3222,5
8780,3222,1
8781,3222,33
8782,3207,64
8783,3195,71
8784,3195,29
8785,3195,64
8786,3192,8
8787,3192,29
8788,3192,37
8789,3181,1
8790,3181,63
8791,3181,4
8792,3181,32
8793,3181,5
8794,3181,56
8795,3181,43
8796,3232,44
8797,3232,37
8798,3232,5
8799,3232,1
8800,3194,64
8801,3194,1
8802,3214,1
8803,3214,62
8804,3209,1
8805,3209,42
8806,3209,32
8807,3209,48
8808,3209,23
8809,3211,1
8810,3211,42
8811,3211,63
8812,3211,5
8813,3211,43
8814,3211,48
8815,3211,23
8816,3215,59
8817,3215,38
8818,3215,37
8819,3215,1
8820,3210,44
8821,3210,37
8822,3210,24
8823,3210,64
8824,3210,31
8825,3210,46
8826,3219,72
8827,3219,1
8828,3219,62
8829,3208,44
8830,3208,37
8831,3208,64
8832,3208,31
8833,3208,46
8834,3237,46
8835,3237,15
8836,3237,64
8837,3237,31
8838,3221,24
8839,3221,1
8840,3231,29
8841,3231,1
8842,3231,62
8843,3223,60
8844,3223,64
8845,3223,31
8846,3224,37
8847,3224,1
8848,3224,13
8849,3247,1
8850,3247,64
8851,3247,31
8852,3247,46
8853,3247,15
8854,3206,1
8855,3206,31
8856,3230,29
8857,3230,64
8858,3230,23
8859,3225,60
8860,3225,1
8861,3225,31
8862,3217,58
8863,3217,8
8864,3217,32
8865,3217,24
8866,3217,28
8867,3220,59
8868,3220,1
8869,3220,15
8870,3234,59
8871,3234,37
8872,3234,1
8873,3213,60
8874,3213,1
8875,3212,37
8876,3212,13
8877,3212,1
8878,3212,31
8879,3254,1
8880,3254,31
8881,3227,38
8882,3227,37
8883,3227,1
8884,3227,31
8885,3241,29
8886,3241,1
8887,3241,62
8888,3229,1
8889,3229,62
8890,3229,29
8891,3229,37
8892,3229,5
8893,3196,60
8894,3196,1
8895,3196,62
8896,3196,5
8897,3196,46
8898,3268,1
8899,3268,42
8900,3268,32
8901,3268,48
8902,3268,23
8903,3252,71
8904,3252,24
8905,3252,5
8906,3252,1
8907,3262,46
8908,3262,29
8909,3262,1
8910,3262,62
8911,3248,71
8912,3248,5
8913,3248,1
8914,3218,62
8915,3218,32
8916,3218,19
8917,3218,69
8918,3218,23
8919,3226,59
8920,3226,32
8921,3226,1
8922,3226,62
8923,3250,24
8924,3250,1
8925,3250,31
8926,3235,58
8927,3235,64
8928,3235,28
8929,3235,1
8930,3238,58
8931,3238,1
8932,3238,70
8933,3238,64
8934,3238,28
8935,3238,23
8936,3253,18
8937,3273,44
8938,3273,37
8939,3273,23
8940,3246,8
8941,3246,1
8942,3267,60
8943,3267,5
8944,3267,64
8945,3267,31
8946,3267,15
8947,3266,60
8948,3266,5
8949,3266,64
8950,3266,31
8951,3266,15
8952,3203,46
8953,3203,64
8954,3203,31
8955,3281,18
8956,3282,18
8957,3283,18
8958,3284,18
8959,3285,18
8960,3286,18
8961,3287,18
8962,3288,18
8963,3294,44
8964,3294,2
8965,3294,1
8966,3294,8
8967,3294,37
8968,3294,9
8969,3294,23
8970,3300,18
8971,3301,18
8972,3302,18
8973,3236,62
8974,3236,1
8975,3236,31
8976,3249,8
8977,3249,1
8978,3239,11
8979,3239,39
8980,3239,23
8981,3243,64
8982,3243,37
8983,3243,23
8984,3251,1
8985,3270,24
8986,3270,37
8987,3228,29
8988,3228,1
8989,3228,31
8990,3233,9
8991,3233,8
8992,3233,64
8993,3233,23
8994,3304,19
8995,3304,69
8996,3304,1
8997,3304,23
8998,3242,15
8999,3242,1
9000,3242,31
9001,3245,65
9002,3245,71
9003,3245,55
9004,3245,5
9005,3245,64
9006,3245,30
9007,3240,8
9008,3240,5
9009,3240,37
9010,3240,23
9011,3303,65
9012,3303,71
9013,3303,55
9014,3303,5
9015,3303,64
9016,3303,30
9017,3315,27
9018,3315,35
9019,3315,1
9020,3315,62
9021,3315,37
9022,3315,4
9023,3315,31
9024,3263,24
9025,3263,1
9026,3263,62
9027,3291,8
9028,3291,1
9029,3291,62
9030,3244,44
9031,3244,37
9032,3244,29
9033,3244,1
9034,3260,32
9035,3260,60
9036,3260,1
9037,3260,31
9038,3275,64
9039,3275,29
9040,3275,37
9041,3271,11
9042,3271,46
9043,3271,28
9044,3276,62
9045,3276,29
9046,3276,64
9047,3276,31
9048,3276,15
9049,3310,46
9050,3310,28
9051,3323,1
9052,3323,23
9053,3312,64
9054,3299,24
9055,3299,1
9056,3299,31
9057,3279,37
9058,3261,8
9059,3261,29
9060,3261,1
9061,3333,60
9062,3333,1
9063,3333,65
9064,3333,55
9065,3333,30
9066,3321,37
9067,3321,1
9068,3321,62
9069,3278,27
9070,3278,1
9071,3278,62
9072,3278,37
9073,3278,24
9074,3265,46
9075,3265,1
9076,3265,31
9077,3277,27
9078,3277,1
9079,3277,62
9080,3277,37
9081,3277,24
9082,3311,59
9083,3311,46
9084,3311,1
9085,3297,55
9086,3297,30
9087,3297,64
9088,3297,65
9089,3272,38
9090,3272,1
9091,3296,55
9092,3296,30
9093,3296,64
9094,3296,65
9095,3343,23
9096,3343,37
9097,3343,31
9098,3330,38
9099,3330,1
9100,3269,55
9101,3269,30
9102,3269,1
9103,3269,65
9104,3317,1
9105,3317,62
9106,3317,29
9107,3317,64
9108,3317,31
9109,3317,15
9110,3290,55
9111,3290,30
9112,3290,1
9113,3290,65
9114,3352,60
9115,3352,1
9116,3352,65
9117,3352,55
9118,3352,30
9119,3320,59
9120,3320,1
9121,3308,62
9122,3308,15
9123,3308,1
9124,3308,31
9125,3318,39
9126,3318,1
9127,3318,23
9128,3298,62
9129,3298,1
9130,3298,23
9131,3309,1
9132,3309,65
9133,3309,70
9134,3309,55
9135,3309,64
9136,3309,30
9137,3329,64
9138,3329,70
9139,3329,1
9140,3329,31
9141,3314,44
9142,3314,1
9143,3314,37
9144,3314,24
9145,3314,31
9146,3314,38
9147,3314,15
9148,3305,1
9149,3305,65
9150,3305,70
9151,3305,55
9152,3305,64
9153,3305,30
9154,3324,15
9155,3324,1
9156,3324,31
9157,3325,27
9158,3325,37
9159,3325,1
9160,3292,5
9161,3292,1
9162,3289,32
9163,3289,29
9164,3289,5
9165,3289,1
9166,3255,18
9167,3256,18
9168,3257,18
9169,3258,18
9170,3259,18
9171,3339,18
9172,3340,18
9173,3357,18
9174,3358,18
9175,3365,18
9176,3366,18
9177,3369,18
9178,3368,36
9179,3359,36
9180,3359,15
9181,3359,31
9182,3370,8
9183,3370,33
9184,3331,1
9185,3332,59
9186,3332,32
9187,3332,1
9188,3326,19
9189,3326,69
9190,3326,1
9191,3307,1
9192,3307,62
9193,3307,8
9194,3307,29
9195,3307,69
9196,3307,23
9197,3347,59
9198,3347,1
9199,3338,38
9200,3338,46
9201,3338,1
9202,3335,38
9203,3335,15
9204,3335,1
9205,3335,31
9206,3350,56
9207,3350,59
9208,3350,4
9209,3350,1
9210,3378,45
9211,3378,1
9212,3334,29
9213,3334,1
9214,3334,62
9215,3351,29
9216,3351,1
9217,3351,62
9218,3356,64
9219,3356,70
9220,3356,1
9221,3356,31
9222,3313,46
9223,3313,1
9224,3313,23
9225,3385,38
9226,3385,64
9227,3385,1
9228,3385,31
9229,3367,37
9230,3367,1
9231,3306,1
9232,3306,62
9233,3306,59
9234,3306,32
9235,3306,31
9236,3354,62
9237,3354,29
9238,3354,32
9239,3354,64
9240,3354,31
9241,3354,15
9242,3345,1
9243,3345,23
9244,3353,64
9245,3353,31
9246,3337,64
9247,3337,37
9248,3337,15
9249,3360,62
9250,3360,29
