difficulty,id,paidOnly,questionFrontendId,title,titleSlug,acRate
MEDIUM,339,1,339,Nested List Weight Sum,nested-list-weight-sum,0.8587346724537355
MEDIUM,340,1,340,Longest Substring with At Most K Distinct Characters,longest-substring-with-at-most-k-distinct-characters,0.49839499146272054
MEDIUM,341,0,341,Flatten Nested List Iterator,flatten-nested-list-iterator,0.6554103421533644
EASY,342,0,342,Power of Four,power-of-four,0.5158972189559355
MEDIUM,343,0,343,Integer Break,integer-break,0.6175271936185642
EASY,344,0,344,Reverse String,reverse-string,0.8039862304376755
EASY,345,0,345,Reverse Vowels of a String,reverse-vowels-of-a-string,0.6027831052323924
EASY,346,1,346,Moving Average from Data Stream,moving-average-from-data-stream,0.8017075921110165
MEDIUM,347,0,347,Top K Frequent Elements,top-k-frequent-elements,0.6560051736007726
MEDIUM,348,1,348,Design Tic-Tac-Toe,design-tic-tac-toe,0.5872070173440036
EASY,349,0,349,Intersection of Two Arrays,intersection-of-two-arrays,0.7731919797677321
EASY,350,0,350,Intersection of Two Arrays II,intersection-of-two-arrays-ii,0.5954893028365572
MEDIUM,351,1,351,Android Unlock Patterns,android-unlock-patterns,0.5366510228717876
HARD,352,0,352,Data Stream as Disjoint Intervals,data-stream-as-disjoint-intervals,0.598876540227108
MEDIUM,353,1,353,Design Snake Game,design-snake-game,0.399409959516029
HARD,354,0,354,Russian Doll Envelopes,russian-doll-envelopes,0.3765729296413401
MEDIUM,355,0,355,Design Twitter,design-twitter,0.4398656389380137
MEDIUM,356,1,356,Line Reflection,line-reflection,0.36235832347124375
MEDIUM,357,0,357,Count Numbers with Unique Digits,count-numbers-with-unique-digits,0.5521178772540626
HARD,358,1,358,Rearrange String k Distance Apart,rearrange-string-k-distance-apart,0.39496170118629537
EASY,359,1,359,Logger Rate Limiter,logger-rate-limiter,0.7673697369897264
MEDIUM,360,1,360,Sort Transformed Array,sort-transformed-array,0.5772802422781563
MEDIUM,361,1,361,Bomb Enemy,bomb-enemy,0.5276550162208484
MEDIUM,362,1,362,Design Hit Counter,design-hit-counter,0.694134818074511
HARD,363,0,363,Max Sum of Rectangle No Larger Than K,max-sum-of-rectangle-no-larger-than-k,0.45187222543910444
MEDIUM,364,1,364,Nested List Weight Sum II,nested-list-weight-sum-ii,0.6661091535001543
MEDIUM,365,0,365,Water and Jug Problem,water-and-jug-problem,0.44642714532601163
MEDIUM,366,1,366,Find Leaves of Binary Tree,find-leaves-of-binary-tree,0.8121671679956165
EASY,367,0,367,Valid Perfect Square,valid-perfect-square,0.44629049913554103
MEDIUM,368,0,368,Largest Divisible Subset,largest-divisible-subset,0.49293862445807873
MEDIUM,369,1,369,Plus One Linked List,plus-one-linked-list,0.6121296016526951
MEDIUM,370,1,370,Range Addition,range-addition,0.7288464604868173
MEDIUM,371,0,371,Sum of Two Integers,sum-of-two-integers,0.548204624722506
MEDIUM,372,0,372,Super Pow,super-pow,0.3619370489009161
MEDIUM,373,0,373,Find K Pairs with Smallest Sums,find-k-pairs-with-smallest-sums,0.41413793335791077
EASY,374,0,374,Guess Number Higher or Lower,guess-number-higher-or-lower,0.5687716495359686
MEDIUM,375,0,375,Guess Number Higher or Lower II,guess-number-higher-or-lower-ii,0.5227702711768889
MEDIUM,376,0,376,Wiggle Subsequence,wiggle-subsequence,0.49194413501791057
MEDIUM,377,0,377,Combination Sum IV,combination-sum-iv,0.549336401693944
MEDIUM,378,0,378,Kth Smallest Element in a Sorted Matrix,kth-smallest-element-in-a-sorted-matrix,0.6420758937784271
MEDIUM,379,1,379,Design Phone Directory,design-phone-directory,0.5268693004784212
MEDIUM,380,0,380,Insert Delete GetRandom O(1),insert-delete-getrandom-o1,0.5521981171036773
HARD,381,0,381,Insert Delete GetRandom O(1) - Duplicates allowed,insert-delete-getrandom-o1-duplicates-allowed,0.3630308944131986
MEDIUM,382,0,382,Linked List Random Node,linked-list-random-node,0.6456975228161669
EASY,383,0,383,Ransom Note,ransom-note,0.6545843454404155
MEDIUM,384,0,384,Shuffle an Array,shuffle-an-array,0.59505911259608
MEDIUM,385,0,385,Mini Parser,mini-parser,0.417633234338096
MEDIUM,386,0,386,Lexicographical Numbers,lexicographical-numbers,0.7616266567521127
EASY,387,0,387,First Unique Character in a String,first-unique-character-in-a-string,0.6475026261914809
MEDIUM,388,0,388,Longest Absolute File Path,longest-absolute-file-path,0.49094559149725264
EASY,389,0,389,Find the Difference,find-the-difference,0.6001359582210023
MEDIUM,390,0,390,Elimination Game,elimination-game,0.4578109510758645
HARD,391,0,391,Perfect Rectangle,perfect-rectangle,0.3699038357230826
EASY,392,0,392,Is Subsequence,is-subsequence,0.4876756861901136
MEDIUM,393,0,393,UTF-8 Validation,utf-8-validation,0.45992171374752017
MEDIUM,394,0,394,Decode String,decode-string,0.6209994415736954
MEDIUM,395,0,395,Longest Substring with At Least K Repeating Characters,longest-substring-with-at-least-k-repeating-characters,0.45921176172759987
MEDIUM,396,0,396,Rotate Function,rotate-function,0.4522314049586777
MEDIUM,397,0,397,Integer Replacement,integer-replacement,0.37084931195161147
MEDIUM,398,0,398,Random Pick Index,random-pick-index,0.6493723831302459
MEDIUM,399,0,399,Evaluate Division,evaluate-division,0.6387808913878043
MEDIUM,400,0,400,Nth Digit,nth-digit,0.3677834822090988
EASY,401,0,401,Binary Watch,binary-watch,0.5796548747284439
MEDIUM,402,0,402,Remove K Digits,remove-k-digits,0.36147573827192014
HARD,403,0,403,Frog Jump,frog-jump,0.4703866672975154
EASY,404,0,404,Sum of Left Leaves,sum-of-left-leaves,0.6227185118126333
EASY,405,0,405,Convert a Number to Hexadecimal,convert-a-number-to-hexadecimal,0.5289091273326861
MEDIUM,406,0,406,Queue Reconstruction by Height,queue-reconstruction-by-height,0.7453761453761455
HARD,407,0,407,Trapping Rain Water II,trapping-rain-water-ii,0.6393662642753405
EASY,408,1,408,Valid Word Abbreviation,valid-word-abbreviation,0.3700252005447178
EASY,409,0,409,Longest Palindrome,longest-palindrome,0.5577942554904598
HARD,410,0,410,Split Array Largest Sum,split-array-largest-sum,0.5957766581330105
HARD,411,1,411,Minimum Unique Word Abbreviation,minimum-unique-word-abbreviation,0.40353556268764884
EASY,412,0,412,Fizz Buzz,fizz-buzz,0.7511468559170514
MEDIUM,413,0,413,Arithmetic Slices,arithmetic-slices,0.64809190783923
EASY,414,0,414,Third Maximum Number,third-maximum-number,0.3854391077510739
EASY,415,0,415,Add Strings,add-strings,0.5207018580624689
MEDIUM,416,0,416,Partition Equal Subset Sum,partition-equal-subset-sum,0.4910920818812683
MEDIUM,417,0,417,Pacific Atlantic Water Flow,pacific-atlantic-water-flow,0.6041759927620322
MEDIUM,418,1,418,Sentence Screen Fitting,sentence-screen-fitting,0.363889591436364
MEDIUM,419,0,419,Battleships in a Board,battleships-in-a-board,0.7723796042079307
HARD,420,0,420,Strong Password Checker,strong-password-checker,0.15337591318958116
MEDIUM,421,0,421,Maximum XOR of Two Numbers in an Array,maximum-xor-of-two-numbers-in-an-array,0.5341483366204464
EASY,422,1,422,Valid Word Square,valid-word-square,0.42255667270342845
MEDIUM,423,0,423,Reconstruct Original Digits from English,reconstruct-original-digits-from-english,0.5262796085393843
MEDIUM,424,0,424,Longest Repeating Character Replacement,longest-repeating-character-replacement,0.5876612026428034
HARD,425,1,425,Word Squares,word-squares,0.5457941951113253
MEDIUM,758,1,426,Convert Binary Search Tree to Sorted Doubly Linked List,convert-binary-search-tree-to-sorted-doubly-linked-list,0.6562919457129262
MEDIUM,772,0,427,Construct Quad Tree,construct-quad-tree,0.7797671973138776
HARD,765,1,428,Serialize and Deserialize N-ary Tree,serialize-and-deserialize-n-ary-tree,0.6855734005655304
MEDIUM,764,0,429,N-ary Tree Level Order Traversal,n-ary-tree-level-order-traversal,0.71419810240634
MEDIUM,766,0,430,Flatten a Multilevel Doubly Linked List,flatten-a-multilevel-doubly-linked-list,0.6238017461543031
HARD,771,1,431,Encode N-ary Tree to Binary Tree,encode-n-ary-tree-to-binary-tree,0.8046272493573263
HARD,432,0,432,All O`one Data Structure,all-oone-data-structure,0.4412315178738536
MEDIUM,433,0,433,Minimum Genetic Mutation,minimum-genetic-mutation,0.5626394469117404
EASY,434,0,434,Number of Segments in a String,number-of-segments-in-a-string,0.36896053037354554
MEDIUM,435,0,435,Non-overlapping Intervals,non-overlapping-intervals,0.5651114760580206
MEDIUM,436,0,436,Find Right Interval,find-right-interval,0.551756275741923
MEDIUM,437,0,437,Path Sum III,path-sum-iii,0.4625493178829219
MEDIUM,438,0,438,Find All Anagrams in a String,find-all-anagrams-in-a-string,0.5308767155547996
MEDIUM,439,1,439,Ternary Expression Parser,ternary-expression-parser,0.6239926619930551
HARD,440,0,440,K-th Smallest in Lexicographical Order,k-th-smallest-in-lexicographical-order,0.4614045750911703
EASY,441,0,441,Arranging Coins,arranging-coins,0.4784840712721191
MEDIUM,442,0,442,Find All Duplicates in an Array,find-all-duplicates-in-an-array,0.7674050097122047
MEDIUM,443,0,443,String Compression,string-compression,0.5932949060383759
MEDIUM,444,1,444,Sequence Reconstruction,sequence-reconstruction,0.3029395378073229
MEDIUM,445,0,445,Add Two Numbers II,add-two-numbers-ii,0.6227318222286122
HARD,446,0,446,Arithmetic Slices II - Subsequence,arithmetic-slices-ii-subsequence,0.5488080077596617
MEDIUM,447,0,447,Number of Boomerangs,number-of-boomerangs,0.5715896781469336
EASY,448,0,448,Find All Numbers Disappeared in an Array,find-all-numbers-disappeared-in-an-array,0.6353295108551513
MEDIUM,449,0,449,Serialize and Deserialize BST,serialize-and-deserialize-bst,0.5922676763012897
MEDIUM,450,0,450,Delete Node in a BST,delete-node-in-a-bst,0.5400652075379542
MEDIUM,451,0,451,Sort Characters By Frequency,sort-characters-by-frequency,0.7499148847061705
MEDIUM,452,0,452,Minimum Number of Arrows to Burst Balloons,minimum-number-of-arrows-to-burst-balloons,0.6107044304298537
MEDIUM,453,0,453,Minimum Moves to Equal Array Elements,minimum-moves-to-equal-array-elements,0.5843157201024909
MEDIUM,454,0,454,4Sum II,4sum-ii,0.5780198482873096
EASY,455,0,455,Assign Cookies,assign-cookies,0.5457024121716612
MEDIUM,456,0,456,132 Pattern,132-pattern,0.3444661474737272
MEDIUM,457,0,457,Circular Array Loop,circular-array-loop,0.3676250199287878
HARD,458,0,458,Poor Pigs,poor-pigs,0.5911229844998034
EASY,459,0,459,Repeated Substring Pattern,repeated-substring-pattern,0.47683003968034016
HARD,460,0,460,LFU Cache,lfu-cache,0.4828896361588521
EASY,461,0,461,Hamming Distance,hamming-distance,0.765142591144633
MEDIUM,462,0,462,Minimum Moves to Equal Array Elements II,minimum-moves-to-equal-array-elements-ii,0.6143811573503787
EASY,463,0,463,Island Perimeter,island-perimeter,0.7412867197703331
MEDIUM,464,0,464,Can I Win,can-i-win,0.30968182019365204
HARD,465,1,465,Optimal Account Balancing,optimal-account-balancing,0.5022397194857837
HARD,466,0,466,Count The Repetitions,count-the-repetitions,0.33429322961467023
MEDIUM,467,0,467,Unique Substrings in Wraparound String,unique-substrings-in-wraparound-string,0.4250442006439011
MEDIUM,468,0,468,Validate IP Address,validate-ip-address,0.2815046450821341
MEDIUM,469,1,469,Convex Polygon,convex-polygon,0.4014309530425118
MEDIUM,903,0,470,Implement Rand10() Using Rand7(),implement-rand10-using-rand7,0.4617884127695299
HARD,471,1,471,Encode String with Shortest Length,encode-string-with-shortest-length,0.5054785207203504
HARD,472,0,472,Concatenated Words,concatenated-words,0.49672291278167935
MEDIUM,473,0,473,Matchsticks to Square,matchsticks-to-square,0.41516173963161307
MEDIUM,474,0,474,Ones and Zeroes,ones-and-zeroes,0.5294839660949635
MEDIUM,475,0,475,Heaters,heaters,0.4116033679776286
EASY,476,0,476,Number Complement,number-complement,0.7043878319958753
MEDIUM,477,0,477,Total Hamming Distance,total-hamming-distance,0.5450857076481423
MEDIUM,915,0,478,Generate Random Point in a Circle,generate-random-point-in-a-circle,0.42271520024541265
HARD,479,0,479,Largest Palindrome Product,largest-palindrome-product,0.37931352967662235
HARD,480,0,480,Sliding Window Median,sliding-window-median,0.38871281715997535
MEDIUM,481,0,481,Magical String,magical-string,0.5404849111770232
EASY,482,0,482,License Key Formatting,license-key-formatting,0.45479787432456215
HARD,483,0,483,Smallest Good Base,smallest-good-base,0.4522490983989981
MEDIUM,484,1,484,Find Permutation,find-permutation,0.6690718114948261
EASY,485,0,485,Max Consecutive Ones,max-consecutive-ones,0.6428411731394799
MEDIUM,486,0,486,Predict the Winner,predict-the-winner,0.560444416262766
MEDIUM,487,1,487,Max Consecutive Ones II,max-consecutive-ones-ii,0.5187511848749634
HARD,488,0,488,Zuma Game,zuma-game,0.303310084308491
HARD,865,1,489,Robot Room Cleaner,robot-room-cleaner,0.7784891020773342
MEDIUM,490,1,490,The Maze,the-maze,0.6021680865599655
MEDIUM,491,0,491,Non-decreasing Subsequences,non-decreasing-subsequences,0.623314756851668
EASY,492,0,492,Construct the Rectangle,construct-the-rectangle,0.6272862333343597
HARD,493,0,493,Reverse Pairs,reverse-pairs,0.3348693497318176
MEDIUM,494,0,494,Target Sum,target-sum,0.5168206008790923
EASY,495,0,495,Teemo Attacking,teemo-attacking,0.5742100067175606
EASY,496,0,496,Next Greater Element I,next-greater-element-i,0.7554402603765661
MEDIUM,914,0,497,Random Point in Non-overlapping Rectangles,random-point-in-non-overlapping-rectangles,0.39222085495693115
MEDIUM,498,0,498,Diagonal Traverse,diagonal-traverse,0.6691750542025205
HARD,499,1,499,The Maze III,the-maze-iii,0.5133612537152121
EASY,500,0,500,Keyboard Row,keyboard-row,0.7338367782638858
EASY,501,0,501,Find Mode in Binary Search Tree,find-mode-in-binary-search-tree,0.5833067215279271
HARD,502,0,502,IPO,ipo,0.532706297589113
MEDIUM,503,0,503,Next Greater Element II,next-greater-element-ii,0.6767822839195208
EASY,504,0,504,Base 7,base-7,0.5353741571975468
MEDIUM,505,1,505,The Maze II,the-maze-ii,0.54826212904935
EASY,506,0,506,Relative Ranks,relative-ranks,0.7423503651282747
EASY,507,0,507,Perfect Number,perfect-number,0.4741691546988729
MEDIUM,508,0,508,Most Frequent Subtree Sum,most-frequent-subtree-sum,0.6880136436597111
EASY,1013,0,509,Fibonacci Number,fibonacci-number,0.7371141735753928
MEDIUM,509,1,510,Inorder Successor in BST II,inorder-successor-in-bst-ii,0.6109201459262262
EASY,1179,0,511,Game Play Analysis I,game-play-analysis-i,0.7616111191145798
EASY,1180,1,512,Game Play Analysis II,game-play-analysis-ii,0.5448864431282936
MEDIUM,513,0,513,Find Bottom Left Tree Value,find-bottom-left-tree-value,0.7209166050354512
HARD,514,0,514,Freedom Trail,freedom-trail,0.5921195231459978
MEDIUM,515,0,515,Find Largest Value in Each Tree Row,find-largest-value-in-each-tree-row,0.6627567585152412
MEDIUM,516,0,516,Longest Palindromic Subsequence,longest-palindromic-subsequence,0.6497298105296904
HARD,517,0,517,Super Washing Machines,super-washing-machines,0.43653749485902293
MEDIUM,518,0,518,Coin Change II,coin-change-ii,0.606586506148771
MEDIUM,913,0,519,Random Flip Matrix,random-flip-matrix,0.4521015640619473
EASY,520,0,520,Detect Capital,detect-capital,0.5637974312269791
EASY,521,0,521,Longest Uncommon Subsequence I,longest-uncommon-subsequence-i,0.6192387057490317
MEDIUM,522,0,522,Longest Uncommon Subsequence II,longest-uncommon-subsequence-ii,0.44284163387162434
MEDIUM,523,0,523,Continuous Subarray Sum,continuous-subarray-sum,0.3115595981449999
MEDIUM,524,0,524,Longest Word in Dictionary through Deleting,longest-word-in-dictionary-through-deleting,0.5243656080106108
MEDIUM,525,0,525,Contiguous Array,contiguous-array,0.5048237060283742
MEDIUM,526,0,526,Beautiful Arrangement,beautiful-arrangement,0.6472100505592155
HARD,527,1,527,Word Abbreviation,word-abbreviation,0.6262796715041062
MEDIUM,912,0,528,Random Pick with Weight,random-pick-with-weight,0.488383581965944
MEDIUM,529,0,529,Minesweeper,minesweeper,0.685931827453454
EASY,530,0,530,Minimum Absolute Difference in BST,minimum-absolute-difference-in-bst,0.5914488256515048
MEDIUM,531,1,531,Lonely Pixel I,lonely-pixel-i,0.6260950900443965
MEDIUM,532,0,532,K-diff Pairs in an Array,k-diff-pairs-in-an-array,0.45485223683592824
MEDIUM,533,1,533,Lonely Pixel II,lonely-pixel-ii,0.48810053761599836
MEDIUM,1181,1,534,Game Play Analysis III,game-play-analysis-iii,0.8134866430362238
MEDIUM,535,0,535,Encode and Decode TinyURL,encode-and-decode-tinyurl,0.865595840994684
MEDIUM,536,1,536,Construct Binary Tree from String,construct-binary-tree-from-string,0.5866682145344787
MEDIUM,537,0,537,Complex Number Multiplication,complex-number-multiplication,0.731028351279265
MEDIUM,538,0,538,Convert BST to Greater Tree,convert-bst-to-greater-tree,0.7122082055151825
MEDIUM,539,0,539,Minimum Time Difference,minimum-time-difference,0.6252169655157294
MEDIUM,540,0,540,Single Element in a Sorted Array,single-element-in-a-sorted-array,0.591773573682523
EASY,541,0,541,Reverse String II,reverse-string-ii,0.5317288422886436
MEDIUM,542,0,542,01 Matrix,01-matrix,0.5308255749805484
EASY,543,0,543,Diameter of Binary Tree,diameter-of-binary-tree,0.648360728181015
MEDIUM,544,1,544,Output Contest Matches,output-contest-matches,0.7747873417029073
MEDIUM,545,1,545,Boundary of Binary Tree,boundary-of-binary-tree,0.4776402732668832
HARD,546,0,546,Remove Boxes,remove-boxes,0.4920619308728188
MEDIUM,547,0,547,Number of Provinces,number-of-provinces,0.6980752772028511
HARD,548,1,548,Split Array with Equal Sum,split-array-with-equal-sum,0.50081474179726
MEDIUM,549,1,549,Binary Tree Longest Consecutive Sequence II,binary-tree-longest-consecutive-sequence-ii,0.4999183433498824
MEDIUM,1182,0,550,Game Play Analysis IV,game-play-analysis-iv,0.4056919023246698
EASY,551,0,551,Student Attendance Record I,student-attendance-record-i,0.4994340507993137
HARD,552,0,552,Student Attendance Record II,student-attendance-record-ii,0.5630789462275466
MEDIUM,553,0,553,Optimal Division,optimal-division,0.6266093884636038
MEDIUM,554,0,554,Brick Wall,brick-wall,0.5595991262152112
MEDIUM,555,1,555,Split Concatenated Strings,split-concatenated-strings,0.43499150407218606
MEDIUM,556,0,556,Next Greater Element III,next-greater-element-iii,0.3505721819585253
EASY,557,0,557,Reverse Words in a String III,reverse-words-in-a-string-iii,0.8388458992967213
MEDIUM,773,0,558,Logical OR of Two Binary Grids Represented as Quad-Trees,logical-or-of-two-binary-grids-represented-as-quad-trees,0.5210445130013222
EASY,774,0,559,Maximum Depth of N-ary Tree,maximum-depth-of-n-ary-tree,0.7338005317855005
